,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
5079,0.21874988,0.0,0.0,0.0,0.15789473,0.52,0.47619048,0.4333334,0.52272725,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.51764697
5080,0.1875,0.0,0.0,0.0,0.14035088,0.52,0.48809522,0.51111114,0.5113636,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.51764697
5081,0.21874988,0.0,0.0,0.039215684,0.17543858,0.52,0.47619048,0.54444444,0.52272725,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.54117644,0.52380955,0.52941173
5082,0.15625,0.0,0.0,0.13725495,0.14035088,0.52,0.47619048,0.45555556,0.5340909,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.52941173
5083,0.09375,0.0,0.0,0.039215684,0.14035088,0.52,0.47619048,0.3888889,0.5681818,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.52941173
5084,0.84375024,0.0,0.0,0.039215684,0.15789473,0.52,0.47619048,0.47777778,0.5113636,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.52941173
5085,0.09375,0.0,0.0,0.0,0.122807026,0.52,0.47619048,0.47777778,0.5340909,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.54117644,0.52380955,0.52941173
5086,0.03125,0.0,0.0,0.0,0.14035088,0.52,0.47619048,0.4333334,0.6363636,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.52941173
5087,0.1875,0.0,0.0,0.0,0.14035088,0.52,0.47619048,0.6222223,0.52272725,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.51764697
5088,0.5000001,0.0,0.0,0.0,0.122807026,0.52,0.47619048,0.51111114,0.52272725,0.51807237,0.55294114,0.55294114,0.55294114,0.5301205,0.55294114,0.55813956,0.54117644,0.5357143,0.52941173
5089,0.09375,0.0,0.0,0.039215684,0.14035088,0.52,0.47619048,0.6,0.625,0.5301205,0.54117644,0.55294114,0.54117644,0.54216874,0.54117644,0.54651165,0.52941173,0.52380955,0.52941173
5090,0.15625,0.0,0.0,0.0,0.15789473,0.52,0.47619048,0.4333334,0.5681818,0.51807237,0.55294114,0.55294114,0.55294114,0.5301205,0.55294114,0.55813956,0.54117644,0.5357143,0.52941173
5091,0.125,0.0,0.0,0.0,0.14035088,0.52,0.4642857,0.40000004,0.54545456,0.5301205,0.55294114,0.55294114,0.55294114,0.54216874,0.55294114,0.55813956,0.55294114,0.5357143,0.54117644
5092,0.125,0.0,0.0,0.0,0.17543858,0.52,0.4642857,0.42222226,0.54545456,0.5301205,0.55294114,0.55294114,0.55294114,0.54216874,0.55294114,0.55813956,0.54117644,0.5357143,0.54117644
5093,0.125,0.0,0.0,0.039215684,0.17543858,0.52,0.4642857,0.50000006,0.52272725,0.5301205,0.55294114,0.55294114,0.55294114,0.54216874,0.55294114,0.55813956,0.55294114,0.54761904,0.54117644
5094,0.34375,0.0,0.0,0.0,0.14035088,0.52,0.4642857,0.41111112,0.5568182,0.5301205,0.55294114,0.55294114,0.55294114,0.54216874,0.55294114,0.55813956,0.55294114,0.5357143,0.54117644
5095,0.125,0.0,0.0,0.039215684,0.14035088,0.72,0.4642857,0.53333336,0.5113636,0.5301205,0.55294114,0.55294114,0.55294114,0.5301205,0.55294114,0.55813956,0.54117644,0.5357143,0.52941173
5096,0.09375,0.0,0.0,0.039215684,0.14035088,0.52,0.4642857,0.50000006,0.5340909,0.5301205,0.56470585,0.55294114,0.55294114,0.54216874,0.55294114,0.5697675,0.54117644,0.5357143,0.54117644
5097,0.09375,0.0,0.0,0.0,0.15789473,0.52,0.4642857,0.5777778,0.5113636,0.54216874,0.55294114,0.55294114,0.55294114,0.54216874,0.55294114,0.55813956,0.54117644,0.5357143,0.54117644
5098,0.125,0.0,0.0,0.0,0.10526317,0.52,0.4642857,0.53333336,0.59090906,0.54216874,0.55294114,0.55294114,0.55294114,0.54216874,0.55294114,0.55813956,0.55294114,0.5357143,0.54117644
5099,0.3125,0.0,0.0,0.0,0.14035088,0.52,0.4642857,0.6333334,0.57954544,0.54216874,0.55294114,0.55294114,0.55294114,0.54216874,0.55294114,0.55813956,0.55294114,0.5357143,0.54117644
5100,0.0625,0.0,0.0,0.0,0.14035088,0.52,0.4642857,0.5222223,0.54545456,0.5301205,0.55294114,0.55294114,0.55294114,0.54216874,0.55294114,0.55813956,0.54117644,0.5357143,0.54117644
5101,0.21874988,0.0,0.0,0.0,0.14035088,0.52,0.47619048,0.54444444,0.5340909,0.5301205,0.55294114,0.55294114,0.55294114,0.54216874,0.55294114,0.55813956,0.54117644,0.5357143,0.54117644
5102,0.21874988,0.0,0.0,0.0,0.14035088,0.52,0.47619048,0.47777778,0.5340909,0.5301205,0.55294114,0.54117644,0.55294114,0.5301205,0.55294114,0.55813956,0.54117644,0.5357143,0.52941173
5103,0.09375,0.0,0.0,0.039215684,0.122807026,0.52,0.47619048,0.47777778,0.5113636,0.51807237,0.54117644,0.54117644,0.54117644,0.5301205,0.54117644,0.54651165,0.54117644,0.52380955,0.52941173
5104,0.125,0.0,0.0,0.039215684,0.17543858,0.52,0.47619048,0.7444445,0.52272725,0.51807237,0.55294114,0.55294114,0.55294114,0.5301205,0.55294114,0.55813956,0.54117644,0.5357143,0.52941173
5105,0.21874988,0.0,0.0,0.039215684,0.122807026,0.52,0.47619048,0.6333334,0.5113636,0.51807237,0.54117644,0.54117644,0.54117644,0.5301205,0.54117644,0.54651165,0.52941173,0.52380955,0.51764697
5106,0.03125,0.0,0.0,0.039215684,0.10526317,0.52,0.4642857,0.4666667,0.5568182,0.51807237,0.55294114,0.55294114,0.55294114,0.54216874,0.55294114,0.55813956,0.54117644,0.5357143,0.52941173
5107,0.125,0.0,0.0,0.039215684,0.08771926,0.52,0.47619048,0.42222226,0.57954544,0.51807237,0.54117644,0.54117644,0.54117644,0.5301205,0.54117644,0.54651165,0.52941173,0.52380955,0.51764697
5108,0.1875,0.0,0.0,0.039215684,0.15789473,0.52,0.48809522,0.55555564,0.6022727,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.51764697
5109,0.0625,0.0,0.0,0.0,0.14035088,0.52,0.47619048,0.42222226,0.5568182,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.51764697
5110,0.09375,0.0,0.0,0.0,0.10526317,0.52,0.47619048,0.45555556,0.6136364,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.51764697
5111,0.21874988,0.0,0.0,0.0,0.122807026,0.52,0.47619048,0.4666667,0.5568182,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.52941173
5112,0.21874988,0.0,0.0,0.0,0.14035088,0.52,0.47619048,0.54444444,0.57954544,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.52941173
5113,0.15625,0.0,0.0,0.039215684,0.122807026,0.52,0.47619048,0.68888897,0.57954544,0.51807237,0.54117644,0.54117644,0.54117644,0.51807237,0.54117644,0.54651165,0.52941173,0.52380955,0.52941173
5114,0.125,0.0,0.0,0.0,0.14035088,0.52,0.48809522,0.6111111,0.5568182,0.5060241,0.54117644,0.52941173,0.54117644,0.51807237,0.54117644,0.54651165,0.54117644,0.52380955,0.51764697
5115,0.40625,0.0,0.0,0.0,0.14035088,0.52,0.47619048,0.4666667,0.54545456,0.51807237,0.55294114,0.54117644,0.54117644,0.5301205,0.54117644,0.55813956,0.54117644,0.5357143,0.52941173
5116,0.40625,0.0,0.0,0.039215684,0.14035088,0.52,0.4642857,0.53333336,0.6022727,0.5301205,0.55294114,0.54117644,0.55294114,0.5301205,0.55294114,0.55813956,0.54117644,0.5357143,0.54117644
5117,0.375,0.0,0.0,0.039215684,0.10526317,0.52,0.4642857,0.6555556,0.6136364,0.5301205,0.55294114,0.54117644,0.54117644,0.5301205,0.54117644,0.55813956,0.54117644,0.5357143,0.54117644
5118,0.34375,0.0,0.0,0.0,0.122807026,0.52,0.4642857,0.6666667,0.54545456,0.5301205,0.55294114,0.55294114,0.55294114,0.5301205,0.55294114,0.55813956,0.54117644,0.5357143,0.54117644
5119,0.3125,0.0,0.0,0.0,0.14035088,0.52,0.4642857,0.7444445,0.5340909,0.5301205,0.55294114,0.55294114,0.55294114,0.5301205,0.55294114,0.55813956,0.54117644,0.5357143,0.54117644
5120,0.43750012,0.0,0.0,0.0,0.14035088,0.52,0.4642857,0.5666667,0.6363636,0.5301205,0.55294114,0.55294114,0.55294114,0.5301205,0.55294114,0.55813956,0.54117644,0.5357143,0.54117644
5121,0.375,0.0,0.0,0.0,0.122807026,0.52,0.45238096,0.45555556,0.5681818,0.5301205,0.56470585,0.55294114,0.56470585,0.5301205,0.56470585,0.5697675,0.55294114,0.54761904,0.54117644
5122,0.40625,0.0,0.0,0.0,0.14035088,0.52,0.45238096,0.78888893,0.5568182,0.5301205,0.56470585,0.55294114,0.56470585,0.54216874,0.56470585,0.5697675,0.55294114,0.54761904,0.55294114
5123,0.375,0.0,0.0,0.0,0.14035088,0.52,0.45238096,0.48888892,0.5681818,0.55421686,0.56470585,0.56470585,0.56470585,0.54216874,0.56470585,0.5697675,0.55294114,0.54761904,0.55294114
5124,0.125,0.0,0.0,0.0,0.14035088,0.52,0.45238096,0.51111114,0.5568182,0.54216874,0.56470585,0.56470585,0.56470585,0.54216874,0.56470585,0.5697675,0.55294114,0.54761904,0.55294114
5125,0.21874988,0.0,0.0,0.0,0.122807026,0.52,0.44047618,0.47777778,0.5568182,0.55421686,0.57647055,0.56470585,0.57647055,0.54216874,0.57647055,0.58139527,0.56470585,0.5595238,0.55294114
5126,0.28125012,0.0,0.0,0.039215684,0.122807026,0.52,0.44047618,0.54444444,0.5340909,0.55421686,0.57647055,0.57647055,0.57647055,0.55421686,0.57647055,0.58139527,0.56470585,0.5595238,0.55294114
5127,0.25000012,0.0,0.0,0.0,0.122807026,0.52,0.42857143,0.51111114,0.6022727,0.5662651,0.58823526,0.57647055,0.57647055,0.55421686,0.57647055,0.5930232,0.57647055,0.57142854,0.56470585
5128,0.28125012,0.0,0.0,0.0,0.122807026,0.52,0.41666666,0.58888894,0.6022727,0.5662651,0.58823526,0.58823526,0.58823526,0.5662651,0.58823526,0.5930232,0.58823526,0.5833333,0.57647055
5129,0.125,0.0,0.0,0.039215684,0.15789473,0.52,0.4047619,0.6555556,0.625,0.5903615,0.61176467,0.6,0.61176467,0.5903615,0.61176467,0.6162791,0.6,0.59523815,0.58823526
5130,0.0625,0.0,0.0,0.0,0.08771926,0.52,0.39285716,0.5777778,0.6363636,0.6024097,0.6235294,0.6235294,0.6235294,0.6024097,0.6235294,0.6279069,0.6235294,0.61904764,0.6
5131,0.15625,0.0,0.0,0.0,0.14035088,0.52,0.38095236,0.5777778,0.7045455,0.6265061,0.6352941,0.6235294,0.6352941,0.61445785,0.6352941,0.63953483,0.6235294,0.63095236,0.61176467
5132,0.15625,0.0,0.0,0.0,0.14035088,0.52,0.3690476,0.64444447,0.6704545,0.6385542,0.6352941,0.6352941,0.6470588,0.6265061,0.6470588,0.63953483,0.6352941,0.63095236,0.61176467
5133,0.15625,0.0,0.0,0.0,0.15789473,0.72,0.3452381,0.77777785,0.68181825,0.65060246,0.6588235,0.6588235,0.6588235,0.65060246,0.6588235,0.66279066,0.6588235,0.6547619,0.6352941
5134,0.125,0.0,0.0,0.0,0.15789473,0.72,0.3452381,0.72222227,0.6363636,0.65060246,0.67058825,0.6588235,0.6588235,0.65060246,0.67058825,0.66279066,0.6588235,0.6666667,0.6352941
5135,0.125,0.0,0.0,0.0,0.15789473,0.72,0.32142857,0.9111112,0.6590909,0.6746988,0.6823529,0.6823529,0.6823529,0.6746988,0.6823529,0.6860465,0.6823529,0.6904762,0.6588235
5136,0.15625,0.0,0.0,0.039215684,0.14035088,0.72,0.29761904,0.6666667,0.68181825,0.7108433,0.7058823,0.7058823,0.7058823,0.6987952,0.7058823,0.7093023,0.7058823,0.70238096,0.67058825
5137,0.375,0.0,0.0,0.039215684,0.122807026,0.72,0.27380952,0.7666667,0.74999994,0.72289157,0.717647,0.717647,0.717647,0.7108433,0.717647,0.7209302,0.7294117,0.72619045,0.6823529
5138,0.21874988,0.0,0.0,0.0,0.17543858,0.72,0.24999999,0.8777778,0.6704545,0.7349397,0.74117637,0.74117637,0.74117637,0.7349397,0.74117637,0.74418604,0.74117637,0.75,0.7058823
5139,0.15625,0.0,0.0,0.0,0.17543858,0.72,0.23809524,0.77777785,0.78409094,0.7590362,0.75294113,0.75294113,0.75294113,0.7590362,0.75294113,0.75581396,0.76470584,0.77380955,0.717647
5140,0.21874988,0.0,0.0,0.0,0.14035088,0.92,0.21428572,0.78888893,0.7613637,0.7951807,0.76470584,0.77647054,0.77647054,0.78313255,0.77647054,0.76744187,0.76470584,0.79761904,0.74117637
5141,0.1875,0.0,0.0,0.039215684,0.14035088,0.92,0.19047618,0.8444445,0.8068182,0.8072289,0.78823525,0.78823525,0.78823525,0.8072289,0.78823525,0.7906977,0.78823525,0.80952376,0.75294113
5142,0.09375,0.0,0.0,0.86274517,0.17543858,0.92,0.16666667,1.0,0.8409091,0.8313253,0.79999995,0.79999995,0.79999995,0.81927717,0.79999995,0.8023255,0.8588235,0.8333334,0.89411765
5143,0.125,0.0,0.0,0.0,0.15789473,0.92,0.14285713,0.8777778,0.85227275,0.85542166,0.8117646,0.82352936,0.82352936,0.8313253,0.82352936,0.8139534,0.84705883,0.8571428,0.8588235
5144,0.125,0.0,0.0,0.0,0.15789473,0.92,0.13095237,0.9888889,0.8863636,0.8674699,0.82352936,0.83529407,0.82352936,0.84337354,0.82352936,0.82558143,0.8588235,0.86904764,0.83529407
5145,0.125,0.0,0.0,0.0,0.15789473,0.92,0.13095237,0.9111112,0.875,0.8674699,0.83529407,0.83529407,0.83529407,0.85542166,0.83529407,0.83720934,0.8588235,0.88095236,0.83529407
5146,0.15625,0.0,0.0,0.0,0.10526317,0.92,0.10714286,0.9444445,0.85227275,0.8915663,0.84705883,0.8588235,0.84705883,0.87951803,0.84705883,0.84883726,0.8588235,0.8928572,0.82352936
5147,0.09375,0.0,0.0,0.0,0.122807026,0.92,0.10714286,0.78888893,0.8068182,0.87951803,0.83529407,0.84705883,0.84705883,0.87951803,0.84705883,0.83720934,0.8705881,0.8928572,0.82352936
5148,0.21874988,0.0,0.0,0.039215684,0.122807026,1.0,0.09523809,1.0,0.8863636,0.9036145,0.84705883,0.8588235,0.8588235,0.87951803,0.8588235,0.84883726,0.8823529,0.9047619,0.82352936
5149,0.1875,0.0,0.0,0.09803927,0.14035088,1.0,0.083333336,0.7666667,0.9204545,0.9036145,0.8588235,0.8705881,0.8588235,0.8915663,0.8588235,0.86046517,0.9058823,0.9166666,0.89411765
5150,0.1875,0.0,0.0,0.09803927,0.14035088,1.0,0.083333336,1.0,0.8863636,0.91566265,0.8588235,0.8705881,0.8705881,0.9036145,0.8705881,0.86046517,0.91764706,0.92857146,0.9294117
5151,0.21874988,0.0,0.0,0.2352941,0.10526317,1.0,0.07142857,0.8777778,0.875,0.939759,0.8705881,0.8823529,0.8705881,0.91566265,0.8705881,0.87209296,0.9058823,0.9404762,0.8823529
5152,0.0625,0.0,0.0,0.09803927,0.08771926,1.0,0.07142857,0.8555556,1.0,0.95180726,0.8705881,0.89411765,0.8823529,0.9277109,0.8823529,0.87209296,0.89411765,0.92857146,0.8588235
5153,0.125,0.0,0.0,0.039215684,0.14035088,1.0,0.07142857,1.0,0.9886364,0.95180726,0.8705881,0.89411765,0.8823529,0.939759,0.8823529,0.87209296,0.9058823,0.9404762,0.8705881
5154,0.03125,0.0,0.0,0.0,0.10526317,1.0,0.083333336,0.9888889,0.89772725,0.9277109,0.8588235,0.8823529,0.8705881,0.9277109,0.8705881,0.86046517,0.9058823,0.9166666,0.8588235
5155,0.34375,0.0,0.0,0.09803927,0.122807026,1.0,0.083333336,1.0,1.0,0.91566265,0.8588235,0.8705881,0.8588235,0.9036145,0.8588235,0.84883726,0.91764706,0.9166666,0.99999994
5156,0.1875,0.0,0.0,0.0,0.122807026,1.0,0.083333336,1.0,0.94318175,0.9277109,0.8588235,0.8823529,0.8705881,0.91566265,0.8705881,0.86046517,0.91764706,0.92857146,0.9529411
5157,0.1875,0.0,0.0,0.0,0.122807026,1.0,0.10714286,1.0,0.9204545,0.9036145,0.84705883,0.8705881,0.8588235,0.9036145,0.8588235,0.84883726,0.9058823,0.9047619,0.99999994
5158,0.1875,0.0,0.0,0.039215684,0.17543858,1.0,0.11904762,0.6222223,0.8636364,0.87951803,0.83529407,0.84705883,0.83529407,0.87951803,0.83529407,0.83720934,0.8823529,0.88095236,0.9882353
5159,0.09375,0.0,0.0,0.39215684,0.14035088,1.0,0.20238096,0.8555556,0.78409094,0.81927717,0.76470584,0.78823525,0.77647054,0.81927717,0.77647054,0.76744187,0.82352936,0.79761904,0.9058823
5160,0.0625,0.0,0.0,0.0,0.14035088,1.0,0.21428572,0.81111115,0.78409094,0.8072289,0.75294113,0.77647054,0.76470584,0.8072289,0.76470584,0.75581396,0.8117646,0.78571427,0.8823529
5161,0.15625,0.0,0.0,0.0,0.122807026,1.0,0.22619048,0.73333335,0.7272727,0.8072289,0.74117637,0.76470584,0.76470584,0.8072289,0.76470584,0.75581396,0.8117646,0.77380955,0.89411765
5162,0.09375,0.0,0.0,0.039215684,0.10526317,0.92,0.24999999,0.64444447,0.8068182,0.78313255,0.7294117,0.74117637,0.74117637,0.7710843,0.74117637,0.73255813,0.76470584,0.75,0.82352936
5163,0.3125,0.0,0.0,0.0,0.10526317,0.92,0.27380952,0.72222227,0.74999994,0.74698794,0.7058823,0.717647,0.717647,0.74698794,0.717647,0.7093023,0.74117637,0.72619045,0.78823525
5164,0.1875,0.0,0.0,0.0,0.14035088,0.92,0.3095238,0.70000005,0.6590909,0.7108433,0.6823529,0.6941176,0.6941176,0.7108433,0.6941176,0.6860465,0.717647,0.6904762,0.75294113
5165,0.25000012,0.0,0.0,0.13725495,0.14035088,0.92,0.32142857,1.0,0.7159091,0.7108433,0.67058825,0.6823529,0.6823529,0.6987952,0.6823529,0.67441857,0.7058823,0.67857146,0.74117637
5166,0.15625,0.0,0.0,0.0,0.122807026,0.92,0.3452381,0.47777778,0.7159091,0.6746988,0.6352941,0.6588235,0.6588235,0.6746988,0.6588235,0.65116274,0.67058825,0.6547619,0.6941176
5167,0.1875,0.0,0.0,0.0,0.15789473,0.72,0.38095236,0.78888893,0.64772725,0.6265061,0.61176467,0.6235294,0.6235294,0.6385542,0.6235294,0.6279069,0.6352941,0.61904764,0.67058825
5168,0.125,0.0,0.0,0.0,0.15789473,0.72,0.4047619,0.45555556,0.64772725,0.6024097,0.58823526,0.6,0.6,0.6024097,0.6,0.6046512,0.61176467,0.59523815,0.6470588
5169,0.1875,0.0,0.0,0.0,0.122807026,0.72,0.42857143,0.6111111,0.6022727,0.57831323,0.57647055,0.57647055,0.57647055,0.57831323,0.57647055,0.58139527,0.58823526,0.57142854,0.6235294
5170,0.1875,0.0,0.0,0.0,0.10526317,0.72,0.45238096,0.58888894,0.6022727,0.55421686,0.55294114,0.55294114,0.55294114,0.55421686,0.55294114,0.55813956,0.57647055,0.54761904,0.6
5171,0.09375,0.0,0.0,0.0,0.15789473,0.52,0.44047618,0.54444444,0.5568182,0.55421686,0.57647055,0.57647055,0.57647055,0.55421686,0.57647055,0.58139527,0.56470585,0.5595238,0.57647055
5172,0.09375,0.0,0.0,0.0,0.122807026,0.52,0.4642857,0.54444444,0.625,0.5301205,0.55294114,0.55294114,0.55294114,0.5301205,0.55294114,0.55813956,0.54117644,0.54761904,0.56470585
5173,0.21874988,0.0,0.0,0.039215684,0.122807026,0.52,0.48809522,0.41111112,0.6704545,0.51807237,0.52941173,0.52941173,0.52941173,0.51807237,0.52941173,0.53488374,0.51764697,0.52380955,0.52941173
5174,0.09375,0.0,0.0,0.0,0.10526317,0.52,0.5119048,0.48888892,0.5568182,0.48192772,0.5058823,0.5058823,0.5058823,0.48192772,0.5058823,0.5116279,0.49411762,0.48809522,0.51764697
5175,0.125,0.0,0.0,0.0,0.122807026,0.52,0.53571427,0.44444448,0.45454544,0.45783135,0.4823529,0.4823529,0.4823529,0.45783135,0.4823529,0.48837206,0.4823529,0.46428573,0.4823529
5176,0.125,0.0,0.0,0.0,0.122807026,0.52,0.5595238,0.44444448,0.4318182,0.42168674,0.4588235,0.4588235,0.4588235,0.43373492,0.4588235,0.4651163,0.44705874,0.44047618,0.4588235
5177,0.09375,0.0,0.0,0.0,0.052631617,0.52,0.5833333,0.4666667,0.4431818,0.39759037,0.4352941,0.4352941,0.4352941,0.40963855,0.4352941,0.4418604,0.4235294,0.4166667,0.4352941
5178,0.03125,0.0,0.0,0.0,0.10526317,0.52,0.60714287,0.45555556,0.4431818,0.38554218,0.41176468,0.41176468,0.41176468,0.38554218,0.41176468,0.41860464,0.39999998,0.39285713,0.41176468
5179,0.09375,0.0,0.0,0.0,0.08771926,0.32,0.63095236,0.3888889,0.42045456,0.373494,0.38823527,0.38823527,0.38823527,0.3614458,0.38823527,0.39534882,0.37647057,0.36904764,0.38823527
5180,0.09375,0.0,0.0,0.039215684,0.14035088,0.32,0.6547619,0.40000004,0.42045456,0.34939763,0.37647057,0.36470586,0.37647057,0.33734939,0.37647057,0.3837209,0.36470586,0.35714287,0.37647057
5181,0.125,0.0,0.0,0.0,0.122807026,0.32,0.6666667,0.34444445,0.375,0.3253012,0.35294116,0.35294116,0.35294116,0.3253012,0.35294116,0.36046508,0.34117645,0.3333333,0.35294116
5182,0.125,0.0,0.0,0.0,0.10526317,0.32,0.6904762,0.3777778,0.32954547,0.30120483,0.32941175,0.32941175,0.32941175,0.28915662,0.32941175,0.3372093,0.32941175,0.3095238,0.32941175
5183,0.09375,0.0,0.0,0.0,0.14035088,0.32,0.71428573,0.3,0.31818184,0.27710843,0.30588233,0.30588233,0.30588233,0.27710843,0.30588233,0.3139535,0.30588233,0.29761904,0.317647
5184,0.0625,0.0,0.0,0.0,0.14035088,0.32,0.6785714,0.44444448,0.375,0.33734939,0.34117645,0.34117645,0.34117645,0.31325302,0.34117645,0.34883723,0.32941175,0.3333333,0.2823529
5185,0.0625,0.0,0.0,0.07843137,0.10526317,0.32,0.7023809,0.42222226,0.3409091,0.28915662,0.30588233,0.30588233,0.30588233,0.27710843,0.30588233,0.3139535,0.30588233,0.29761904,0.27058822
5186,0.125,0.0,0.0,0.0,0.15789473,0.32,0.7261905,0.3,0.3409091,0.27710843,0.29411763,0.29411763,0.29411763,0.26506022,0.29411763,0.30232558,0.2823529,0.2857143,0.2588235
5187,0.0625,0.0,0.0,0.0,0.10526317,0.32,0.75,0.23333333,0.28409094,0.25301203,0.27058822,0.27058822,0.27058822,0.24096388,0.27058822,0.27906975,0.27058822,0.26190478,0.24705884
5188,0.03125,0.0,0.0,0.07843137,0.10526317,0.32,0.7619047,0.18888889,0.23863637,0.24096388,0.2588235,0.24705884,0.2588235,0.22891569,0.2588235,0.26744187,0.24705884,0.23809525,0.2352941
5189,0.09375,0.0,0.0,0.0,0.10526317,0.32,0.7738095,0.18888889,0.2727273,0.24096388,0.24705884,0.24705884,0.24705884,0.21686748,0.24705884,0.25581396,0.2352941,0.22619048,0.2235294
5190,0.03125,0.0,0.0,0.0,0.10526317,0.32,0.79761904,0.3777778,0.25,0.21686748,0.2235294,0.2235294,0.2235294,0.20481929,0.2235294,0.23255813,0.2235294,0.21428573,0.21176472
5191,0.0625,0.0,0.0,0.0,0.08771926,0.32,0.8095238,0.3777778,0.2727273,0.18072289,0.21176472,0.21176472,0.21176472,0.1927711,0.21176472,0.22093025,0.21176472,0.20238099,0.19999999
5192,0.0625,0.0,0.0,0.07843137,0.10526317,0.32,0.82142854,0.32222223,0.28409094,0.18072289,0.19999999,0.19999999,0.19999999,0.1686747,0.19999999,0.2093023,0.18823528,0.19047618,0.18823528
5193,0.0625,0.0,0.0,0.0,0.10526317,0.32,0.8333333,0.17777778,0.22727272,0.1686747,0.18823528,0.18823528,0.18823528,0.15662652,0.18823528,0.19767442,0.17647058,0.17857143,0.17647058
5194,0.0625,0.0,0.0,0.0,0.10526317,0.32,0.8452381,0.17777778,0.22727272,0.1686747,0.17647058,0.17647058,0.17647058,0.14457831,0.17647058,0.18604651,0.16470587,0.15476191,0.17647058
5195,0.0625,0.0,0.0,0.0,0.10526317,0.32,0.85714287,0.18888889,0.23863637,0.15662652,0.15294117,0.16470587,0.16470587,0.14457831,0.16470587,0.1744186,0.15294117,0.14285716,0.16470587
5196,0.0625,0.0,0.0,0.0,0.10526317,0.32,0.86904764,0.122222215,0.18181819,0.13253012,0.15294117,0.15294117,0.15294117,0.13253012,0.15294117,0.16279069,0.15294117,0.14285716,0.16470587
5197,0.0625,0.0,0.0,0.0,0.08771926,0.32,0.88095236,0.3111111,0.13636363,0.09638554,0.12941176,0.14117646,0.14117646,0.12048194,0.14117646,0.13953486,0.12941176,0.13095239,0.15294117
5198,0.0625,0.0,0.0,0.0,0.10526317,0.32,0.89285713,0.15555556,0.17045456,0.08433735,0.12941176,0.12941176,0.12941176,0.10843372,0.12941176,0.13953486,0.11764705,0.11904761,0.14117646
5199,0.0625,0.0,0.0,0.0,0.08771926,0.32,0.9047619,0.17777778,0.14772728,0.08433735,0.11764705,0.11764705,0.11764705,0.09638554,0.11764705,0.12790698,0.11764705,0.107142866,0.12941176
5200,0.09375,0.0,0.0,0.07843137,0.07017547,0.32,0.9047619,0.23333333,0.125,0.08433735,0.10588235,0.10588235,0.10588235,0.09638554,0.10588235,0.116279066,0.11764705,0.09523809,0.12941176
5201,0.0625,0.0,0.0,0.0,0.08771926,0.32,0.9166666,0.2777778,0.113636374,0.08433735,0.09411764,0.10588235,0.10588235,0.08433735,0.10588235,0.10465118,0.09411764,0.09523809,0.11764705
5202,0.03125,0.0,0.0,0.07843137,0.08771926,0.32,0.9166666,0.3888889,0.113636374,0.08433735,0.09411764,0.09411764,0.09411764,0.07228917,0.09411764,0.10465118,0.09411764,0.08333334,0.11764705
5203,0.0625,0.0,0.0,0.0,0.08771926,0.32,0.9285714,0.16666667,0.102272734,0.08433735,0.082352936,0.082352936,0.082352936,0.07228917,0.082352936,0.09302327,0.082352936,0.08333334,0.10588235
5204,0.0625,0.0,0.0,0.0,0.052631617,0.32,0.9404762,0.15555556,0.09090911,0.08433735,0.070588216,0.082352936,0.082352936,0.060240954,0.082352936,0.08139534,0.082352936,0.07142857,0.10588235
5205,0.03125,0.0,0.0,0.0,0.052631617,0.32,0.9404762,0.26666665,0.07954545,0.04819277,0.070588216,0.070588216,0.070588216,0.060240954,0.070588216,0.08139534,0.070588216,0.07142857,0.10588235
5206,0.0625,0.0,0.0,0.0,0.07017547,0.32,0.9404762,0.26666665,0.07954545,0.060240954,0.070588216,0.070588216,0.070588216,0.060240954,0.070588216,0.08139534,0.070588216,0.059523806,0.10588235
5207,0.0625,0.0,0.0,0.0,0.07017547,0.32,0.95238096,0.24444444,0.09090911,0.03614457,0.058823526,0.058823526,0.058823526,0.04819277,0.058823526,0.069767445,0.058823526,0.059523806,0.09411764
